TaskID,SourceRegion,AssignedRegion,ArrivalHour,StartHour,FinishHour,Duration_h,GPU_Demand,TaskType,NetworkLatency_ms,RunID,Question
28414,RegionF,RegionF,1559,1559.0,1560.6,1.6,78,AITraining,5.0,base.q1.sched.s20260908,q1
41107,RegionF,RegionF,1559,1559.0,1564.5,5.5,20,AITraining,5.0,base.q1.sched.s20260908,q1
1482,RegionB,RegionB,1559,1559.0,1560.9666666666667,1.9666666666666666,30,AITraining,5.0,base.q1.sched.s20260908,q1
28416,RegionC,RegionC,1560,1560.0,1566.6,6.6,87,AITraining,5.0,base.q1.sched.s20260908,q1
4312,RegionD,RegionD,1560,1560.0,1565.1166666666666,5.116666666666666,91,AITraining,5.0,base.q1.sched.s20260908,q1
16711,RegionE,RegionE,1560,1560.0,1565.0,5.0,84,AITraining,5.0,base.q1.sched.s20260908,q1
6056,RegionD,RegionD,1560,1560.0,1565.05,5.05,77,AITraining,5.0,base.q1.sched.s20260908,q1
32158,RegionE,RegionE,1560,1560.0,1565.9333333333334,5.933333333333334,65,AITraining,5.0,base.q1.sched.s20260908,q1
45239,RegionF,RegionF,1560,1560.0,1563.6833333333334,3.683333333333333,77,AITraining,5.0,base.q1.sched.s20260908,q1
34713,RegionC,RegionC,1560,1560.0,1565.7,5.7,36,AITraining,5.0,base.q1.sched.s20260908,q1
25446,RegionD,RegionD,1560,1560.0,1562.25,2.25,42,AITraining,5.0,base.q1.sched.s20260908,q1
634,RegionF,RegionF,1560,1560.0,1560.6,0.6,37,AITraining,5.0,base.q1.sched.s20260908,q1
24940,RegionD,RegionD,1561,1561.0,1564.4,3.4,114,AITraining,5.0,base.q1.sched.s20260908,q1
35271,RegionD,RegionD,1561,1561.0,1565.9,4.9,69,AITraining,5.0,base.q1.sched.s20260908,q1
30825,RegionD,RegionD,1561,1561.0,1567.5,6.5,45,AITraining,5.0,base.q1.sched.s20260908,q1
10707,RegionD,RegionD,1561,1561.0,1564.8833333333334,3.8833333333333333,74,AITraining,5.0,base.q1.sched.s20260908,q1
10894,RegionF,RegionF,1561,1561.0,1564.4666666666667,3.466666666666667,75,AITraining,5.0,base.q1.sched.s20260908,q1
548,RegionE,RegionE,1561,1561.0,1565.3333333333333,4.333333333333333,57,AITraining,5.0,base.q1.sched.s20260908,q1
28209,RegionE,RegionE,1561,1561.0,1561.85,0.85,103,AITraining,5.0,base.q1.sched.s20260908,q1
43962,RegionC,RegionC,1561,1561.0,1561.6,0.6,100,AITraining,5.0,base.q1.sched.s20260908,q1
1326,RegionD,RegionD,1561,1561.0,1562.3833333333334,1.3833333333333333,38,AITraining,5.0,base.q1.sched.s20260908,q1
11460,RegionD,RegionD,1561,1561.0,1562.15,1.15,42,AITraining,5.0,base.q1.sched.s20260908,q1
36794,RegionD,RegionD,1561,1561.0,1562.1,1.1,21,AITraining,5.0,base.q1.sched.s20260908,q1
41708,RegionE,RegionE,1562,1562.0,1566.0333333333333,4.033333333333333,96,AITraining,5.0,base.q1.sched.s20260908,q1
5164,RegionD,RegionD,1562,1562.0,1565.1333333333334,3.1333333333333333,109,AITraining,5.0,base.q1.sched.s20260908,q1
41031,RegionD,RegionD,1562,1562.0,1565.0833333333333,3.0833333333333335,73,AITraining,5.0,base.q1.sched.s20260908,q1
38934,RegionE,RegionE,1562,1562.0,1566.7833333333333,4.783333333333333,47,AITraining,5.0,base.q1.sched.s20260908,q1
40515,RegionE,RegionE,1562,1562.0,1567.45,5.45,34,AITraining,5.0,base.q1.sched.s20260908,q1
30997,RegionE,RegionE,1562,1562.0,1565.75,3.75,48,AITraining,5.0,base.q1.sched.s20260908,q1
13683,RegionB,RegionB,1562,1562.0,1563.9166666666667,1.9166666666666667,89,AITraining,5.0,base.q1.sched.s20260908,q1
4376,RegionD,RegionD,1562,1562.0,1562.7833333333333,0.7833333333333333,68,AITraining,5.0,base.q1.sched.s20260908,q1
10718,RegionB,RegionB,1562,1562.0,1562.3166666666666,0.31666666666666665,74,AITraining,5.0,base.q1.sched.s20260908,q1
2171,RegionB,RegionB,1563,1563.0,1567.6166666666666,4.616666666666666,127,AITraining,5.0,base.q1.sched.s20260908,q1
45508,RegionF,RegionF,1563,1563.0,1567.8833333333334,4.883333333333334,43,AITraining,5.0,base.q1.sched.s20260908,q1
37517,RegionE,RegionE,1563,1563.0,1569.2666666666667,6.266666666666667,26,AITraining,5.0,base.q1.sched.s20260908,q1
17652,RegionD,RegionD,1563,1563.0,1565.3166666666666,2.316666666666667,55,AITraining,5.0,base.q1.sched.s20260908,q1
17195,RegionE,RegionE,1564,1564.0,1570.3666666666666,6.366666666666666,81,AITraining,5.0,base.q1.sched.s20260908,q1
38291,RegionE,RegionE,1564,1564.0,1567.5666666666666,3.566666666666667,93,AITraining,5.0,base.q1.sched.s20260908,q1
32927,RegionF,RegionF,1564,1564.0,1568.7333333333333,4.733333333333333,45,AITraining,5.0,base.q1.sched.s20260908,q1
33331,RegionD,RegionD,1564,1564.0,1564.5333333333333,0.5333333333333333,108,AITraining,5.0,base.q1.sched.s20260908,q1
5912,RegionD,RegionD,1565,1565.0,1570.7333333333333,5.733333333333333,126,AITraining,5.0,base.q1.sched.s20260908,q1
11682,RegionA,RegionA,1565,1565.0,1571.4333333333334,6.433333333333334,67,AITraining,5.0,base.q1.sched.s20260908,q1
16720,RegionB,RegionB,1565,1565.0,1569.2333333333333,4.233333333333333,72,AITraining,5.0,base.q1.sched.s20260908,q1
43630,RegionE,RegionE,1565,1565.0,1567.2666666666667,2.2666666666666666,84,AITraining,5.0,base.q1.sched.s20260908,q1
44336,RegionC,RegionC,1565,1565.0,1569.5833333333333,4.583333333333333,22,AITraining,5.0,base.q1.sched.s20260908,q1
46386,RegionE,RegionE,1565,1565.0,1566.9,1.9,48,AITraining,5.0,base.q1.sched.s20260908,q1
3056,RegionA,RegionA,1566,1566.0,1570.6333333333334,4.633333333333334,67,AITraining,5.0,base.q1.sched.s20260908,q1
24398,RegionE,RegionE,1566,1566.0,1570.3833333333334,4.383333333333334,58,AITraining,5.0,base.q1.sched.s20260908,q1
11951,RegionB,RegionB,1566,1566.0,1569.85,3.85,35,AITraining,5.0,base.q1.sched.s20260908,q1
47253,RegionF,RegionF,1566,1566.0,1566.6166666666666,0.6166666666666667,102,AITraining,5.0,base.q1.sched.s20260908,q1
27502,RegionF,RegionF,1567,1567.0,1573.3833333333334,6.383333333333334,74,AITraining,5.0,base.q1.sched.s20260908,q1
40082,RegionE,RegionE,1567,1567.0,1569.8333333333333,2.8333333333333335,92,AITraining,5.0,base.q1.sched.s20260908,q1
21523,RegionD,RegionD,1567,1567.0,1569.45,2.45,88,AITraining,5.0,base.q1.sched.s20260908,q1
7897,RegionA,RegionA,1567,1567.0,1570.8833333333334,3.8833333333333333,36,AITraining,5.0,base.q1.sched.s20260908,q1
5239,RegionF,RegionF,1567,1567.0,1569.2166666666667,2.216666666666667,55,AITraining,5.0,base.q1.sched.s20260908,q1
37881,RegionB,RegionB,1567,1567.0,1570.2166666666667,3.216666666666667,28,AITraining,5.0,base.q1.sched.s20260908,q1
13890,RegionE,RegionE,1567,1567.0,1569.4,2.4,30,AITraining,5.0,base.q1.sched.s20260908,q1
3467,RegionE,RegionE,1567,1567.0,1568.9833333333333,1.9833333333333334,24,AITraining,5.0,base.q1.sched.s20260908,q1
6157,RegionF,RegionF,1568,1568.0,1572.1166666666666,4.116666666666666,105,AITraining,5.0,base.q1.sched.s20260908,q1
32222,RegionD,RegionD,1568,1568.0,1573.5166666666667,5.516666666666667,54,AITraining,5.0,base.q1.sched.s20260908,q1
36844,RegionF,RegionF,1568,1568.0,1571.6166666666666,3.6166666666666667,79,AITraining,5.0,base.q1.sched.s20260908,q1
7051,RegionA,RegionA,1568,1568.0,1569.2166666666667,1.2166666666666666,115,AITraining,5.0,base.q1.sched.s20260908,q1
6195,RegionE,RegionE,1568,1568.0,1570.5,2.5,36,AITraining,5.0,base.q1.sched.s20260908,q1
544,RegionB,RegionB,1568,1568.0,1568.2166666666667,0.21666666666666667,30,AITraining,5.0,base.q1.sched.s20260908,q1
23810,RegionF,RegionF,1569,1569.0,1572.9833333333333,3.9833333333333334,86,AITraining,5.0,base.q1.sched.s20260908,q1
35228,RegionE,RegionE,1569,1569.0,1571.4333333333334,2.433333333333333,125,AITraining,5.0,base.q1.sched.s20260908,q1
10219,RegionA,RegionA,1569,1569.0,1570.9833333333333,1.9833333333333334,110,AITraining,5.0,base.q1.sched.s20260908,q1
32478,RegionD,RegionD,1569,1569.0,1573.7333333333333,4.733333333333333,46,AITraining,5.0,base.q1.sched.s20260908,q1
14852,RegionD,RegionD,1569,1569.0,1570.2166666666667,1.2166666666666666,67,AITraining,5.0,base.q1.sched.s20260908,q1
36236,RegionD,RegionD,1569,1569.0,1570.0,1.0,81,AITraining,5.0,base.q1.sched.s20260908,q1
22527,RegionD,RegionD,1569,1569.0,1569.6,0.6,40,AITraining,5.0,base.q1.sched.s20260908,q1
39227,RegionD,RegionD,1570,1570.0,1576.65,6.65,91,AITraining,5.0,base.q1.sched.s20260908,q1
36901,RegionE,RegionE,1570,1570.0,1575.35,5.35,102,AITraining,5.0,base.q1.sched.s20260908,q1
4303,RegionC,RegionC,1570,1570.0,1575.7166666666667,5.716666666666667,69,AITraining,5.0,base.q1.sched.s20260908,q1
13073,RegionC,RegionC,1570,1570.0,1574.1666666666667,4.166666666666667,82,AITraining,5.0,base.q1.sched.s20260908,q1
45518,RegionD,RegionD,1570,1570.0,1571.8166666666666,1.8166666666666667,116,AITraining,5.0,base.q1.sched.s20260908,q1
16515,RegionF,RegionF,1570,1570.0,1574.8833333333334,4.883333333333334,42,AITraining,5.0,base.q1.sched.s20260908,q1
39823,RegionC,RegionC,1571,1571.0,1575.7333333333333,4.733333333333333,52,AITraining,5.0,base.q1.sched.s20260908,q1
14615,RegionD,RegionD,1571,1571.0,1574.3,3.3,68,AITraining,5.0,base.q1.sched.s20260908,q1
13790,RegionD,RegionD,1571,1571.0,1575.2166666666667,4.216666666666667,27,AITraining,5.0,base.q1.sched.s20260908,q1
1598,RegionE,RegionE,1571,1571.0,1573.9166666666667,2.9166666666666665,21,AITraining,5.0,base.q1.sched.s20260908,q1
25440,RegionD,RegionD,1571,1571.0,1572.5166666666667,1.5166666666666666,29,AITraining,5.0,base.q1.sched.s20260908,q1
46229,RegionE,RegionE,1572,1572.0,1575.3,3.3,86,AITraining,5.0,base.q1.sched.s20260908,q1
46972,RegionA,RegionA,1572,1572.0,1575.6833333333334,3.683333333333333,70,AITraining,5.0,base.q1.sched.s20260908,q1
22444,RegionE,RegionE,1572,1572.0,1577.9166666666667,5.916666666666667,36,AITraining,5.0,base.q1.sched.s20260908,q1
6650,RegionF,RegionF,1572,1572.0,1575.9166666666667,3.9166666666666665,22,AITraining,5.0,base.q1.sched.s20260908,q1
9091,RegionA,RegionA,1572,1572.0,1572.3,0.3,93,AITraining,5.0,base.q1.sched.s20260908,q1
6647,RegionD,RegionD,1573,1573.0,1578.3,5.3,108,AITraining,5.0,base.q1.sched.s20260908,q1
3236,RegionD,RegionD,1573,1573.0,1576.8333333333333,3.8333333333333335,122,AITraining,5.0,base.q1.sched.s20260908,q1
40377,RegionE,RegionE,1573,1573.0,1578.1333333333334,5.133333333333334,74,AITraining,5.0,base.q1.sched.s20260908,q1
5693,RegionA,RegionA,1573,1573.0,1577.0666666666666,4.066666666666666,50,AITraining,5.0,base.q1.sched.s20260908,q1
6518,RegionF,RegionF,1573,1573.0,1577.3,4.3,45,AITraining,5.0,base.q1.sched.s20260908,q1
9860,RegionD,RegionD,1573,1573.0,1576.3666666666666,3.3666666666666667,54,AITraining,5.0,base.q1.sched.s20260908,q1
36213,RegionF,RegionF,1573,1573.0,1574.45,1.45,29,AITraining,5.0,base.q1.sched.s20260908,q1
2678,RegionD,RegionD,1574,1574.0,1580.2833333333333,6.283333333333333,121,AITraining,5.0,base.q1.sched.s20260908,q1
45617,RegionD,RegionD,1574,1574.0,1580.2333333333333,6.233333333333333,98,AITraining,5.0,base.q1.sched.s20260908,q1
8249,RegionE,RegionE,1574,1574.0,1579.1666666666667,5.166666666666667,103,AITraining,5.0,base.q1.sched.s20260908,q1
35064,RegionE,RegionE,1574,1574.0,1580.2833333333333,6.283333333333333,82,AITraining,5.0,base.q1.sched.s20260908,q1
13962,RegionE,RegionE,1574,1574.0,1580.45,6.45,67,AITraining,5.0,base.q1.sched.s20260908,q1
8938,RegionE,RegionE,1574,1574.0,1577.3,3.3,120,AITraining,5.0,base.q1.sched.s20260908,q1
26238,RegionC,RegionC,1574,1574.0,1579.7666666666667,5.766666666666667,64,AITraining,5.0,base.q1.sched.s20260908,q1
24412,RegionE,RegionE,1574,1574.0,1577.25,3.25,113,AITraining,5.0,base.q1.sched.s20260908,q1
49474,RegionD,RegionD,1574,1574.0,1578.45,4.45,76,AITraining,5.0,base.q1.sched.s20260908,q1
44572,RegionC,RegionC,1574,1574.0,1576.7333333333333,2.7333333333333334,101,AITraining,5.0,base.q1.sched.s20260908,q1
12144,RegionD,RegionD,1574,1574.0,1575.45,1.45,126,AITraining,5.0,base.q1.sched.s20260908,q1
20269,RegionC,RegionC,1574,1574.0,1575.1,1.1,36,AITraining,5.0,base.q1.sched.s20260908,q1
41780,RegionD,RegionD,1574,1574.0,1575.4,1.4,20,AITraining,5.0,base.q1.sched.s20260908,q1
32763,RegionF,RegionF,1575,1575.0,1581.2333333333333,6.233333333333333,40,AITraining,5.0,base.q1.sched.s20260908,q1
2355,RegionC,RegionC,1575,1575.0,1576.3666666666666,1.3666666666666667,89,AITraining,5.0,base.q1.sched.s20260908,q1
35345,RegionD,RegionD,1575,1575.0,1576.4166666666667,1.4166666666666667,18,AITraining,5.0,base.q1.sched.s20260908,q1
47186,RegionE,RegionE,1576,1576.0,1581.4,5.4,78,AITraining,5.0,base.q1.sched.s20260908,q1
2294,RegionF,RegionF,1576,1576.0,1581.95,5.95,70,AITraining,5.0,base.q1.sched.s20260908,q1
13669,RegionF,RegionF,1576,1576.0,1579.1166666666666,3.1166666666666667,117,AITraining,5.0,base.q1.sched.s20260908,q1
44496,RegionE,RegionE,1576,1576.0,1580.3166666666666,4.316666666666666,72,AITraining,5.0,base.q1.sched.s20260908,q1
5309,RegionD,RegionD,1576,1576.0,1579.7,3.7,35,AITraining,5.0,base.q1.sched.s20260908,q1
7784,RegionF,RegionF,1577,1577.0,1582.4833333333333,5.483333333333333,112,AITraining,5.0,base.q1.sched.s20260908,q1
49066,RegionD,RegionD,1577,1577.0,1581.7,4.7,51,AITraining,5.0,base.q1.sched.s20260908,q1
20503,RegionF,RegionF,1577,1577.0,1579.9166666666667,2.9166666666666665,49,AITraining,5.0,base.q1.sched.s20260908,q1
4698,RegionD,RegionD,1577,1577.0,1577.3166666666666,0.31666666666666665,96,AITraining,5.0,base.q1.sched.s20260908,q1
47706,RegionF,RegionF,1578,1578.0,1584.4,6.4,92,AITraining,5.0,base.q1.sched.s20260908,q1
5220,RegionF,RegionF,1578,1578.0,1582.75,4.75,70,AITraining,5.0,base.q1.sched.s20260908,q1
43037,RegionC,RegionC,1578,1578.0,1584.3333333333333,6.333333333333333,51,AITraining,5.0,base.q1.sched.s20260908,q1
12097,RegionD,RegionD,1578,1578.0,1582.2,4.2,76,AITraining,5.0,base.q1.sched.s20260908,q1
16398,RegionF,RegionF,1578,1578.0,1582.3833333333334,4.383333333333334,51,AITraining,5.0,base.q1.sched.s20260908,q1
3001,RegionE,RegionE,1578,1578.0,1580.3333333333333,2.3333333333333335,91,AITraining,5.0,base.q1.sched.s20260908,q1
17621,RegionD,RegionD,1578,1578.0,1581.5833333333333,3.5833333333333335,58,AITraining,5.0,base.q1.sched.s20260908,q1
39567,RegionC,RegionC,1578,1578.0,1583.2666666666667,5.266666666666667,22,AITraining,5.0,base.q1.sched.s20260908,q1
32783,RegionF,RegionF,1578,1578.0,1579.9833333333333,1.9833333333333334,42,AITraining,5.0,base.q1.sched.s20260908,q1
37383,RegionD,RegionD,1578,1578.0,1581.2666666666667,3.2666666666666666,21,AITraining,5.0,base.q1.sched.s20260908,q1
8416,RegionC,RegionC,1579,1579.0,1582.9333333333334,3.933333333333333,110,AITraining,5.0,base.q1.sched.s20260908,q1
23780,RegionD,RegionD,1579,1579.0,1583.6666666666667,4.666666666666667,87,AITraining,5.0,base.q1.sched.s20260908,q1
18191,RegionD,RegionD,1579,1579.0,1585.65,6.65,20,AITraining,5.0,base.q1.sched.s20260908,q1
30741,RegionE,RegionE,1579,1579.0,1580.65,1.65,59,AITraining,5.0,base.q1.sched.s20260908,q1
19410,RegionD,RegionD,1579,1579.0,1579.1666666666667,0.16666666666666666,125,AITraining,5.0,base.q1.sched.s20260908,q1
10809,RegionF,RegionF,1580,1580.0,1586.3,6.3,92,AITraining,5.0,base.q1.sched.s20260908,q1
31997,RegionB,RegionB,1580,1580.0,1582.0166666666667,2.0166666666666666,120,AITraining,5.0,base.q1.sched.s20260908,q1
44392,RegionE,RegionE,1580,1580.0,1583.15,3.15,63,AITraining,5.0,base.q1.sched.s20260908,q1
16792,RegionB,RegionB,1580,1580.0,1581.8666666666666,1.8666666666666667,96,AITraining,5.0,base.q1.sched.s20260908,q1
17942,RegionD,RegionD,1580,1580.0,1580.65,0.65,108,AITraining,5.0,base.q1.sched.s20260908,q1
38689,RegionD,RegionD,1581,1581.0,1584.8833333333334,3.8833333333333333,112,AITraining,5.0,base.q1.sched.s20260908,q1
8206,RegionC,RegionC,1581,1581.0,1585.85,4.85,61,AITraining,5.0,base.q1.sched.s20260908,q1
19412,RegionD,RegionD,1581,1581.0,1584.2,3.2,65,AITraining,5.0,base.q1.sched.s20260908,q1
38581,RegionF,RegionF,1581,1581.0,1585.1666666666667,4.166666666666667,31,AITraining,5.0,base.q1.sched.s20260908,q1
22115,RegionE,RegionE,1581,1581.0,1583.7833333333333,2.783333333333333,36,AITraining,5.0,base.q1.sched.s20260908,q1
30828,RegionF,RegionF,1581,1581.0,1582.0333333333333,1.0333333333333334,87,AITraining,5.0,base.q1.sched.s20260908,q1
10879,RegionE,RegionE,1581,1581.0,1582.1166666666666,1.1166666666666667,80,AITraining,5.0,base.q1.sched.s20260908,q1
20130,RegionF,RegionF,1582,1582.0,1588.35,6.35,127,AITraining,5.0,base.q1.sched.s20260908,q1
22110,RegionF,RegionF,1582,1582.0,1588.15,6.15,92,AITraining,5.0,base.q1.sched.s20260908,q1
35321,RegionF,RegionF,1582,1582.0,1587.7166666666667,5.716666666666667,95,AITraining,5.0,base.q1.sched.s20260908,q1
10925,RegionE,RegionE,1582,1582.0,1587.1166666666666,5.116666666666666,105,AITraining,5.0,base.q1.sched.s20260908,q1
48803,RegionC,RegionC,1582,1582.0,1585.5666666666666,3.566666666666667,101,AITraining,5.0,base.q1.sched.s20260908,q1
38840,RegionD,RegionD,1582,1582.0,1586.8166666666666,4.816666666666666,73,AITraining,5.0,base.q1.sched.s20260908,q1
33838,RegionE,RegionE,1582,1582.0,1585.7,3.7,45,AITraining,5.0,base.q1.sched.s20260908,q1
41118,RegionE,RegionE,1582,1582.0,1583.0666666666666,1.0666666666666667,118,AITraining,5.0,base.q1.sched.s20260908,q1
40986,RegionD,RegionD,1582,1582.0,1582.5333333333333,0.5333333333333333,67,AITraining,5.0,base.q1.sched.s20260908,q1
43035,RegionF,RegionF,1582,1582.0,1582.1666666666667,0.16666666666666666,25,AITraining,5.0,base.q1.sched.s20260908,q1
849,RegionE,RegionE,1583,1583.0,1585.1666666666667,2.1666666666666665,123,AITraining,5.0,base.q1.sched.s20260908,q1
48682,RegionE,RegionE,1583,1583.0,1585.35,2.35,87,AITraining,5.0,base.q1.sched.s20260908,q1
22018,RegionF,RegionF,1583,1583.0,1587.0833333333333,4.083333333333333,50,AITraining,5.0,base.q1.sched.s20260908,q1
37092,RegionF,RegionF,1583,1583.0,1584.0166666666667,1.0166666666666666,89,AITraining,5.0,base.q1.sched.s20260908,q1
26554,RegionD,RegionD,1583,1583.0,1583.25,0.25,76,AITraining,5.0,base.q1.sched.s20260908,q1
8932,RegionF,RegionF,1583,1583.0,1583.3333333333333,0.3333333333333333,22,AITraining,5.0,base.q1.sched.s20260908,q1
15994,RegionD,RegionD,1584,1584.0,1586.9333333333334,2.933333333333333,109,AITraining,5.0,base.q1.sched.s20260908,q1
37796,RegionC,RegionC,1584,1584.0,1587.45,3.45,88,AITraining,5.0,base.q1.sched.s20260908,q1
18913,RegionD,RegionD,1584,1584.0,1590.55,6.55,35,AITraining,5.0,base.q1.sched.s20260908,q1
11207,RegionE,RegionE,1584,1584.0,1590.6,6.6,30,AITraining,5.0,base.q1.sched.s20260908,q1
19694,RegionD,RegionD,1584,1584.0,1589.1,5.1,26,AITraining,5.0,base.q1.sched.s20260908,q1
32143,RegionD,RegionD,1584,1584.0,1585.05,1.05,115,AITraining,5.0,base.q1.sched.s20260908,q1
20052,RegionB,RegionB,1584,1584.0,1588.3,4.3,28,AITraining,5.0,base.q1.sched.s20260908,q1
938,RegionC,RegionC,1584,1584.0,1584.9666666666667,0.9666666666666667,40,AITraining,5.0,base.q1.sched.s20260908,q1
14241,RegionD,RegionD,1584,1584.0,1584.4833333333333,0.48333333333333334,19,AITraining,5.0,base.q1.sched.s20260908,q1
48169,RegionD,RegionD,1585,1585.0,1587.9666666666667,2.966666666666667,124,AITraining,5.0,base.q1.sched.s20260908,q1
10845,RegionD,RegionD,1585,1585.0,1589.4166666666667,4.416666666666667,68,AITraining,5.0,base.q1.sched.s20260908,q1
11366,RegionF,RegionF,1585,1585.0,1587.85,2.85,104,AITraining,5.0,base.q1.sched.s20260908,q1
19195,RegionD,RegionD,1585,1585.0,1591.3,6.3,45,AITraining,5.0,base.q1.sched.s20260908,q1
44826,RegionF,RegionF,1585,1585.0,1591.6166666666666,6.616666666666666,37,AITraining,5.0,base.q1.sched.s20260908,q1
21835,RegionF,RegionF,1585,1585.0,1589.6333333333334,4.633333333333334,37,AITraining,5.0,base.q1.sched.s20260908,q1
14441,RegionE,RegionE,1585,1585.0,1586.7833333333333,1.7833333333333334,29,AITraining,5.0,base.q1.sched.s20260908,q1
41719,RegionD,RegionD,1585,1585.0,1585.5166666666667,0.5166666666666667,63,AITraining,5.0,base.q1.sched.s20260908,q1
25210,RegionD,RegionD,1586,1586.0,1590.7666666666667,4.766666666666667,113,AITraining,5.0,base.q1.sched.s20260908,q1
26323,RegionB,RegionB,1586,1586.0,1590.3833333333334,4.383333333333334,92,AITraining,5.0,base.q1.sched.s20260908,q1
8028,RegionF,RegionF,1586,1586.0,1588.7666666666667,2.7666666666666666,96,AITraining,5.0,base.q1.sched.s20260908,q1
12875,RegionF,RegionF,1586,1586.0,1590.95,4.95,48,AITraining,5.0,base.q1.sched.s20260908,q1
36189,RegionC,RegionC,1586,1586.0,1588.1,2.1,101,AITraining,5.0,base.q1.sched.s20260908,q1
3209,RegionD,RegionD,1586,1586.0,1591.0333333333333,5.033333333333333,41,AITraining,5.0,base.q1.sched.s20260908,q1
25854,RegionE,RegionE,1586,1586.0,1592.3166666666666,6.316666666666666,32,AITraining,5.0,base.q1.sched.s20260908,q1
20090,RegionF,RegionF,1586,1586.0,1592.0,6.0,17,AITraining,5.0,base.q1.sched.s20260908,q1
39781,RegionE,RegionE,1586,1586.0,1587.1833333333334,1.1833333333333333,75,AITraining,5.0,base.q1.sched.s20260908,q1
23059,RegionD,RegionD,1586,1586.0,1588.4166666666667,2.4166666666666665,16,AITraining,5.0,base.q1.sched.s20260908,q1
34756,RegionE,RegionE,1587,1587.0,1590.6666666666667,3.6666666666666665,119,AITraining,5.0,base.q1.sched.s20260908,q1
26676,RegionF,RegionF,1587,1587.0,1590.1666666666667,3.1666666666666665,73,AITraining,5.0,base.q1.sched.s20260908,q1
31778,RegionE,RegionE,1587,1587.0,1588.7166666666667,1.7166666666666666,120,AITraining,5.0,base.q1.sched.s20260908,q1
43299,RegionB,RegionB,1587,1587.0,1589.5166666666667,2.5166666666666666,44,AITraining,5.0,base.q1.sched.s20260908,q1
16078,RegionD,RegionD,1587,1587.0,1589.9833333333333,2.9833333333333334,23,AITraining,5.0,base.q1.sched.s20260908,q1
36987,RegionF,RegionF,1588,1588.0,1592.0833333333333,4.083333333333333,87,AITraining,5.0,base.q1.sched.s20260908,q1
49949,RegionF,RegionF,1588,1588.0,1590.2833333333333,2.283333333333333,127,AITraining,5.0,base.q1.sched.s20260908,q1
33053,RegionB,RegionB,1588,1588.0,1590.5333333333333,2.533333333333333,114,AITraining,5.0,base.q1.sched.s20260908,q1
22790,RegionD,RegionD,1588,1588.0,1593.0333333333333,5.033333333333333,41,AITraining,5.0,base.q1.sched.s20260908,q1
8946,RegionF,RegionF,1588,1588.0,1590.6,2.6,35,AITraining,5.0,base.q1.sched.s20260908,q1
31182,RegionF,RegionF,1588,1588.0,1588.25,0.25,63,AITraining,5.0,base.q1.sched.s20260908,q1
49529,RegionF,RegionF,1589,1589.0,1595.6,6.6,125,AITraining,5.0,base.q1.sched.s20260908,q1
12958,RegionE,RegionE,1589,1589.0,1594.8,5.8,94,AITraining,5.0,base.q1.sched.s20260908,q1
46817,RegionD,RegionD,1589,1589.0,1592.4,3.4,34,AITraining,5.0,base.q1.sched.s20260908,q1
33304,RegionD,RegionD,1590,1590.0,1595.5333333333333,5.533333333333333,114,AITraining,5.0,base.q1.sched.s20260908,q1
34072,RegionD,RegionD,1590,1590.0,1596.0333333333333,6.033333333333333,99,AITraining,5.0,base.q1.sched.s20260908,q1
13457,RegionE,RegionE,1590,1590.0,1594.4666666666667,4.466666666666667,107,AITraining,5.0,base.q1.sched.s20260908,q1
10785,RegionD,RegionD,1590,1590.0,1593.7333333333333,3.7333333333333334,92,AITraining,5.0,base.q1.sched.s20260908,q1
29534,RegionE,RegionE,1590,1590.0,1591.15,1.15,57,AITraining,5.0,base.q1.sched.s20260908,q1
18084,RegionA,RegionA,1591,1591.0,1596.8833333333334,5.883333333333334,76,AITraining,5.0,base.q1.sched.s20260908,q1
5132,RegionD,RegionD,1591,1591.0,1596.7166666666667,5.716666666666667,76,AITraining,5.0,base.q1.sched.s20260908,q1
20479,RegionC,RegionC,1591,1591.0,1594.7666666666667,3.7666666666666666,111,AITraining,5.0,base.q1.sched.s20260908,q1
16539,RegionD,RegionD,1591,1591.0,1594.4,3.4,97,AITraining,5.0,base.q1.sched.s20260908,q1
1596,RegionD,RegionD,1591,1591.0,1595.1,4.1,51,AITraining,5.0,base.q1.sched.s20260908,q1
1584,RegionE,RegionE,1591,1591.0,1595.8666666666666,4.866666666666666,21,AITraining,5.0,base.q1.sched.s20260908,q1
8595,RegionD,RegionD,1591,1591.0,1594.4666666666667,3.466666666666667,22,AITraining,5.0,base.q1.sched.s20260908,q1
9400,RegionD,RegionD,1591,1591.0,1594.1833333333334,3.183333333333333,22,AITraining,5.0,base.q1.sched.s20260908,q1
2982,RegionE,RegionE,1591,1591.0,1592.1833333333334,1.1833333333333333,33,AITraining,5.0,base.q1.sched.s20260908,q1
41088,RegionF,RegionF,1592,1592.0,1598.1166666666666,6.116666666666666,120,AITraining,5.0,base.q1.sched.s20260908,q1
13482,RegionD,RegionD,1592,1592.0,1597.6333333333334,5.633333333333334,101,AITraining,5.0,base.q1.sched.s20260908,q1
38763,RegionE,RegionE,1592,1592.0,1596.1666666666667,4.166666666666667,104,AITraining,5.0,base.q1.sched.s20260908,q1
26402,RegionC,RegionC,1592,1592.0,1595.4833333333333,3.4833333333333334,119,AITraining,5.0,base.q1.sched.s20260908,q1
27079,RegionD,RegionD,1592,1592.0,1593.1166666666666,1.1166666666666667,67,AITraining,5.0,base.q1.sched.s20260908,q1
