TaskID,SourceRegion,AssignedRegion,ArrivalHour,StartHour,FinishHour,Duration_h,GPU_Demand,TaskType,NetworkLatency_ms
38270,RegionD,RegionD,1656,1657.0,1658.8166666666666,1.8166666666666667,91.0,AITraining,5.0
38271,RegionE,RegionE,731,731.0,734.05,3.05,106.0,AITraining,5.0
38272,RegionE,RegionE,2126,2126.0,2132.483333333333,6.483333333333333,51.0,AITraining,5.0
38273,RegionE,RegionE,1011,1015.0,1016.7666666666667,1.7666666666666666,15.0,BatchInference,5.0
38274,RegionF,RegionF,2231,2231.0,2237.616666666667,6.616666666666666,6.0,RealTimeInference,5.0
38275,RegionC,RegionC,1879,1879.0,1884.9666666666667,5.966666666666667,68.0,AITraining,5.0
38276,RegionB,RegionB,1260,1260.0,1264.2833333333333,4.283333333333333,12.0,BatchInference,5.0
38277,RegionC,RegionC,94,94.0,99.28333333333333,5.283333333333333,21.0,BatchInference,5.0
38278,RegionB,RegionB,325,325.0,327.3833333333333,2.3833333333333333,1.0,RealTimeInference,5.0
38279,RegionC,RegionC,342,342.0,348.3,6.3,5.0,RealTimeInference,5.0
38280,RegionF,RegionF,806,806.0,808.8166666666667,2.816666666666667,22.0,BatchInference,5.0
38281,RegionB,RegionB,1468,1468.0,1469.1833333333334,1.1833333333333333,99.0,AITraining,5.0
38282,RegionD,RegionD,781,781.0,787.4833333333333,6.483333333333333,107.0,AITraining,5.0
38283,RegionD,RegionD,931,931.0,932.25,1.25,115.0,AITraining,5.0
38284,RegionE,RegionE,1063,1063.0,1064.75,1.75,33.0,AITraining,5.0
38285,RegionC,RegionC,1822,1822.0,1827.45,5.45,6.0,RealTimeInference,5.0
38286,RegionC,RegionC,2096,2096.0,2097.1833333333334,1.1833333333333333,6.0,RealTimeInference,5.0
38287,RegionF,RegionF,610,610.0,616.1166666666667,6.116666666666666,117.0,AITraining,5.0
38288,RegionC,RegionC,2093,2093.0,2098.2833333333333,5.283333333333333,93.0,AITraining,5.0
38289,RegionA,RegionA,1438,1438.0,1438.8166666666666,0.8166666666666667,1.0,RealTimeInference,5.0
38290,RegionC,RegionC,1507,1507.0,1507.1666666666667,0.16666666666666666,11.0,BatchInference,5.0
38291,RegionE,RegionE,1564,1565.0,1568.5666666666666,3.566666666666667,93.0,AITraining,5.0
38292,RegionC,RegionC,1203,1203.0,1208.0,5.0,3.0,RealTimeInference,5.0
38293,RegionC,RegionC,719,719.0,723.0166666666667,4.016666666666667,6.0,RealTimeInference,5.0
38294,RegionA,RegionA,1903,1903.0,1907.9666666666667,4.966666666666667,60.0,AITraining,5.0
38295,RegionA,RegionA,1249,1249.0,1252.4333333333334,3.433333333333333,15.0,BatchInference,5.0
38296,RegionB,RegionB,1903,1903.0,1908.4,5.4,12.0,BatchInference,5.0
38297,RegionB,RegionB,1575,1575.0,1578.8333333333333,3.8333333333333335,6.0,RealTimeInference,5.0
38298,RegionD,RegionD,2223,2223.0,2228.983333333333,5.983333333333333,7.0,BatchInference,5.0
38299,RegionC,RegionC,842,842.0,843.9,1.9,6.0,RealTimeInference,5.0
38300,RegionE,RegionE,1381,1381.0,1384.4666666666667,3.466666666666667,1.0,RealTimeInference,5.0
38301,RegionA,RegionA,2140,2140.0,2142.95,2.95,11.0,BatchInference,5.0
38302,RegionA,RegionA,635,635.0,638.3333333333334,3.3333333333333335,5.0,RealTimeInference,5.0
38303,RegionC,RegionC,1163,1163.0,1163.3166666666666,0.31666666666666665,22.0,BatchInference,5.0
38304,RegionB,RegionB,949,949.0,951.1666666666666,2.1666666666666665,4.0,RealTimeInference,5.0
38305,RegionD,RegionD,181,181.0,186.83333333333334,5.833333333333333,10.0,BatchInference,5.0
38306,RegionE,RegionE,2237,2238.0,2241.983333333333,3.9833333333333334,11.0,BatchInference,5.0
38307,RegionA,RegionA,1279,1279.0,1282.6833333333334,3.683333333333333,101.0,AITraining,5.0
38308,RegionA,RegionA,1014,1014.0,1016.0666666666667,2.066666666666667,5.0,RealTimeInference,5.0
38309,RegionD,RegionD,913,1179.0,1184.2833333333333,5.283333333333333,103.0,AITraining,5.0
38310,RegionD,RegionD,1594,1594.0,1594.45,0.45,69.0,AITraining,5.0
38311,RegionB,RegionB,1605,1605.0,1609.75,4.75,1.0,RealTimeInference,5.0
38312,RegionF,RegionF,593,593.0,594.65,1.65,26.0,AITraining,5.0
38313,RegionF,RegionF,804,804.0,807.0666666666667,3.066666666666667,20.0,BatchInference,5.0
38314,RegionB,RegionB,604,604.0,607.7666666666667,3.7666666666666666,71.0,AITraining,5.0
38315,RegionA,RegionA,449,449.0,455.1333333333333,6.133333333333334,2.0,RealTimeInference,5.0
38316,RegionD,RegionD,562,562.0,568.2333333333333,6.233333333333333,84.0,AITraining,5.0
38317,RegionE,RegionE,1211,1211.0,1213.7,2.7,75.0,AITraining,5.0
38318,RegionD,RegionD,2057,2057.0,2060.016666666667,3.0166666666666666,14.0,BatchInference,5.0
38319,RegionF,RegionF,1928,1928.0,1928.35,0.35,49.0,AITraining,5.0
38320,RegionA,RegionA,1453,1453.0,1455.6,2.6,10.0,BatchInference,5.0
38321,RegionA,RegionA,1474,1474.0,1480.1,6.1,5.0,BatchInference,5.0
38322,RegionB,RegionB,60,60.0,63.916666666666664,3.9166666666666665,19.0,BatchInference,5.0
38323,RegionB,RegionB,498,498.0,498.48333333333335,0.48333333333333334,6.0,RealTimeInference,5.0
38324,RegionE,RegionE,2222,2222.0,2226.5666666666666,4.566666666666666,72.0,AITraining,5.0
38325,RegionE,RegionE,2065,2069.0,2069.7166666666667,0.7166666666666667,5.0,BatchInference,5.0
38326,RegionF,RegionF,1476,1476.0,1481.7666666666667,5.766666666666667,22.0,BatchInference,5.0
38327,RegionB,RegionB,749,749.0,754.8333333333334,5.833333333333333,71.0,AITraining,5.0
38328,RegionB,RegionB,1272,1272.0,1275.3333333333333,3.3333333333333335,11.0,BatchInference,5.0
38329,RegionD,RegionD,466,466.0,471.8,5.8,47.0,AITraining,5.0
38330,RegionE,RegionE,723,726.0,726.7,0.7,107.0,AITraining,5.0
38331,RegionE,RegionE,1688,1688.0,1693.1833333333334,5.183333333333334,97.0,AITraining,5.0
38332,RegionE,RegionF,1319,1321.0,1323.8833333333334,2.8833333333333333,8.0,BatchInference,18.0
38333,RegionF,RegionF,2128,2128.0,2129.5333333333333,1.5333333333333334,15.0,BatchInference,5.0
38334,RegionA,RegionA,1886,1886.0,1888.4,2.4,2.0,RealTimeInference,5.0
38335,RegionB,RegionB,511,511.0,514.7333333333333,3.7333333333333334,8.0,BatchInference,5.0
38336,RegionD,RegionD,1423,1423.0,1428.7333333333333,5.733333333333333,115.0,AITraining,5.0
38337,RegionE,RegionF,330,330.0,335.81666666666666,5.816666666666666,106.0,AITraining,18.0
38338,RegionF,RegionF,498,498.0,500.01666666666665,2.0166666666666666,72.0,AITraining,5.0
38339,RegionF,RegionF,1078,1725.0,1731.5,6.5,121.0,AITraining,5.0
38340,RegionA,RegionA,931,931.0,933.2833333333333,2.283333333333333,7.0,RealTimeInference,5.0
38341,RegionB,RegionB,1218,1218.0,1221.9,3.9,17.0,BatchInference,5.0
38342,RegionB,RegionB,1824,1824.0,1829.5166666666667,5.516666666666667,12.0,BatchInference,5.0
38343,RegionC,RegionC,658,658.0,660.2,2.2,10.0,BatchInference,5.0
38344,RegionE,RegionE,395,395.0,395.65,0.65,60.0,AITraining,5.0
38345,RegionC,RegionC,2221,2221.0,2223.6,2.6,6.0,RealTimeInference,5.0
38346,RegionF,RegionF,1160,1160.0,1161.8333333333333,1.8333333333333333,62.0,AITraining,5.0
38347,RegionA,RegionA,177,177.0,181.18333333333334,4.183333333333334,13.0,BatchInference,5.0
38348,RegionD,RegionD,476,480.0,486.06666666666666,6.066666666666666,117.0,AITraining,5.0
38349,RegionC,RegionC,1831,1831.0,1837.5666666666666,6.566666666666666,7.0,BatchInference,5.0
38350,RegionE,RegionE,7,7.0,8.983333333333334,1.9833333333333334,96.0,AITraining,5.0
38351,RegionE,RegionE,724,726.0,732.6333333333333,6.633333333333334,73.0,AITraining,5.0
38352,RegionC,RegionC,360,360.0,366.1166666666667,6.116666666666666,4.0,RealTimeInference,5.0
38353,RegionA,RegionA,1544,1544.0,1550.25,6.25,24.0,AITraining,5.0
38354,RegionA,RegionA,1932,1932.0,1933.55,1.55,1.0,RealTimeInference,5.0
38355,RegionD,RegionD,586,586.0,591.2666666666667,5.266666666666667,105.0,AITraining,5.0
38356,RegionC,RegionC,2097,2097.0,2098.9166666666665,1.9166666666666667,10.0,BatchInference,5.0
38357,RegionE,RegionE,546,548.0,553.6,5.6,67.0,AITraining,5.0
38358,RegionF,RegionF,2114,2114.0,2114.6666666666665,0.6666666666666666,70.0,AITraining,5.0
38359,RegionF,RegionF,1074,1074.0,1075.6,1.6,21.0,BatchInference,5.0
38360,RegionC,RegionC,698,698.0,699.2333333333333,1.2333333333333334,127.0,AITraining,5.0
38361,RegionB,RegionB,480,480.0,481.6166666666667,1.6166666666666667,18.0,BatchInference,5.0
38362,RegionD,RegionD,2076,2076.0,2078.633333333333,2.6333333333333333,94.0,AITraining,5.0
38363,RegionB,RegionB,1083,1083.0,1085.6666666666667,2.6666666666666665,6.0,RealTimeInference,5.0
38364,RegionD,RegionD,1335,1335.0,1339.9666666666667,4.966666666666667,19.0,BatchInference,5.0
38365,RegionF,RegionF,374,374.0,378.01666666666665,4.016666666666667,51.0,AITraining,5.0
38366,RegionA,RegionA,2222,2222.0,2227.516666666667,5.516666666666667,2.0,RealTimeInference,5.0
38367,RegionD,RegionD,2315,2315.0,2318.3333333333335,3.3333333333333335,113.0,AITraining,5.0
38368,RegionB,RegionB,474,474.0,476.1666666666667,2.1666666666666665,16.0,BatchInference,5.0
38369,RegionB,RegionB,447,447.0,452.53333333333336,5.533333333333333,2.0,RealTimeInference,5.0
38370,RegionE,RegionE,1955,1955.0,1958.9666666666667,3.966666666666667,86.0,AITraining,5.0
38371,RegionE,RegionE,1262,1262.0,1267.6,5.6,4.0,BatchInference,5.0
38372,RegionF,RegionE,1532,1532.0,1537.9833333333333,5.983333333333333,6.0,BatchInference,18.0
38373,RegionA,RegionA,938,938.0,940.8666666666667,2.8666666666666667,12.0,BatchInference,5.0
38374,RegionB,RegionB,1400,1400.0,1403.0333333333333,3.033333333333333,16.0,BatchInference,5.0
38375,RegionB,RegionB,2063,2063.0,2064.0833333333335,1.0833333333333333,3.0,RealTimeInference,5.0
38376,RegionB,RegionB,1922,1922.0,1923.0333333333333,1.0333333333333334,7.0,RealTimeInference,5.0
38377,RegionC,RegionC,1241,1241.0,1244.9166666666667,3.9166666666666665,1.0,RealTimeInference,5.0
38378,RegionE,RegionE,172,174.0,179.56666666666666,5.566666666666666,12.0,BatchInference,5.0
38379,RegionA,RegionA,671,671.0,676.4,5.4,110.0,AITraining,5.0
38380,RegionA,RegionA,1856,1856.0,1858.9166666666667,2.9166666666666665,1.0,RealTimeInference,5.0
38381,RegionA,RegionA,667,667.0,673.3,6.3,7.0,RealTimeInference,5.0
38382,RegionC,RegionC,92,92.0,92.78333333333333,0.7833333333333333,17.0,BatchInference,5.0
38383,RegionD,RegionD,2087,2087.0,2088.8166666666666,1.8166666666666667,20.0,BatchInference,5.0
38384,RegionC,RegionC,454,454.0,459.81666666666666,5.816666666666666,3.0,RealTimeInference,5.0
38385,RegionF,RegionF,562,562.0,563.5,1.5,125.0,AITraining,5.0
38386,RegionA,RegionA,897,897.0,898.8833333333333,1.8833333333333333,6.0,RealTimeInference,5.0
38387,RegionB,RegionB,2106,2106.0,2110.35,4.35,16.0,BatchInference,5.0
38388,RegionB,RegionB,984,984.0,984.5666666666667,0.5666666666666667,6.0,RealTimeInference,5.0
38389,RegionE,RegionF,1820,1822.0,1825.5333333333333,3.533333333333333,76.0,AITraining,18.0
38390,RegionE,RegionE,1355,1355.0,1359.25,4.25,67.0,AITraining,5.0
38391,RegionC,RegionC,1771,1771.0,1773.15,2.15,2.0,RealTimeInference,5.0
38392,RegionF,RegionF,745,749.0,753.4333333333333,4.433333333333334,115.0,AITraining,5.0
38393,RegionC,RegionC,1081,1081.0,1083.25,2.25,89.0,AITraining,5.0
38394,RegionB,RegionB,613,613.0,615.65,2.65,8.0,BatchInference,5.0
38395,RegionC,RegionC,128,128.0,132.08333333333334,4.083333333333333,14.0,BatchInference,5.0
38396,RegionD,RegionD,1483,1483.0,1487.7666666666667,4.766666666666667,10.0,BatchInference,5.0
38397,RegionE,RegionE,2319,2319.0,2323.5666666666666,4.566666666666666,86.0,AITraining,5.0
38398,RegionF,RegionF,711,711.0,715.3333333333334,4.333333333333333,11.0,BatchInference,5.0
38399,RegionA,RegionA,1487,1487.0,1488.8166666666666,1.8166666666666667,3.0,RealTimeInference,5.0
38400,RegionD,RegionD,259,259.0,261.03333333333336,2.033333333333333,88.0,AITraining,5.0
38401,RegionD,RegionD,2100,2100.0,2104.7,4.7,89.0,AITraining,5.0
38402,RegionE,RegionE,1287,1287.0,1288.2166666666667,1.2166666666666666,117.0,AITraining,5.0
38403,RegionD,RegionD,641,641.0,642.8166666666667,1.8166666666666667,19.0,BatchInference,5.0
38404,RegionC,RegionC,638,638.0,639.8833333333333,1.8833333333333333,3.0,RealTimeInference,5.0
38405,RegionF,RegionF,1797,1797.0,1801.35,4.35,24.0,AITraining,5.0
38406,RegionA,RegionA,136,136.0,141.16666666666666,5.166666666666667,9.0,BatchInference,5.0
38407,RegionA,RegionA,1494,1494.0,1497.8166666666666,3.816666666666667,2.0,RealTimeInference,5.0
38408,RegionD,RegionD,2397,2397.0,2399.2833333333333,2.283333333333333,37.0,AITraining,5.0
38409,RegionE,RegionE,1161,1161.0,1163.2333333333333,2.2333333333333334,32.0,AITraining,5.0
38410,RegionD,RegionD,2295,2295.0,2297.8166666666666,2.816666666666667,18.0,BatchInference,5.0
38411,RegionF,RegionF,1287,1287.0,1292.6833333333334,5.683333333333334,14.0,BatchInference,5.0
38412,RegionA,RegionA,557,557.0,559.9333333333333,2.933333333333333,22.0,BatchInference,5.0
38413,RegionA,RegionA,155,155.0,157.7,2.7,4.0,RealTimeInference,5.0
38414,RegionB,RegionB,1205,1205.0,1207.6,2.6,7.0,BatchInference,5.0
38415,RegionD,RegionD,2056,2056.0,2060.9,4.9,28.0,AITraining,5.0
38416,RegionE,RegionE,1852,1855.0,1856.3666666666666,1.3666666666666667,69.0,AITraining,5.0
38417,RegionC,RegionC,2366,2366.0,2370.016666666667,4.016666666666667,2.0,RealTimeInference,5.0
38418,RegionE,RegionE,761,761.0,761.5,0.5,7.0,RealTimeInference,5.0
38419,RegionB,RegionB,2064,2064.0,2067.0333333333333,3.033333333333333,24.0,AITraining,5.0
38420,RegionD,RegionD,2306,2309.0,2314.8333333333335,5.833333333333333,42.0,AITraining,5.0
38421,RegionC,RegionC,1834,1834.0,1839.6166666666666,5.616666666666666,8.0,BatchInference,5.0
38422,RegionB,RegionB,1017,1017.0,1018.7666666666667,1.7666666666666666,7.0,RealTimeInference,5.0
38423,RegionE,RegionE,1499,1499.0,1499.6833333333334,0.6833333333333333,59.0,AITraining,5.0
38424,RegionF,RegionF,965,969.0,971.5833333333334,2.5833333333333335,51.0,AITraining,5.0
38425,RegionA,RegionA,117,117.0,123.51666666666667,6.516666666666667,15.0,BatchInference,5.0
38426,RegionD,RegionD,1754,1756.0,1758.7333333333333,2.7333333333333334,17.0,AITraining,5.0
38427,RegionD,RegionD,882,882.0,887.85,5.85,65.0,AITraining,5.0
38428,RegionB,RegionB,844,844.0,844.8666666666667,0.8666666666666667,5.0,RealTimeInference,5.0
38429,RegionB,RegionB,14,14.0,18.4,4.4,7.0,RealTimeInference,5.0
38430,RegionF,RegionF,304,304.0,305.2,1.2,81.0,AITraining,5.0
38431,RegionF,RegionF,350,350.0,351.76666666666665,1.7666666666666666,6.0,BatchInference,5.0
38432,RegionB,RegionB,1449,1449.0,1453.2833333333333,4.283333333333333,43.0,AITraining,5.0
38433,RegionB,RegionB,1953,1953.0,1957.5,4.5,21.0,BatchInference,5.0
38434,RegionB,RegionB,773,773.0,776.8,3.8,12.0,BatchInference,5.0
38435,RegionB,RegionB,1532,1532.0,1535.5,3.5,4.0,RealTimeInference,5.0
38436,RegionE,RegionE,489,489.0,495.26666666666665,6.266666666666667,81.0,AITraining,5.0
38437,RegionE,RegionE,1695,1695.0,1697.55,2.55,22.0,BatchInference,5.0
38438,RegionF,RegionF,289,289.0,293.18333333333334,4.183333333333334,1.0,RealTimeInference,5.0
38439,RegionA,RegionA,1733,1733.0,1734.2333333333333,1.2333333333333334,8.0,BatchInference,5.0
38440,RegionD,RegionD,1936,1936.0,1941.0833333333333,5.083333333333333,64.0,AITraining,5.0
38441,RegionC,RegionC,2283,2283.0,2288.0666666666666,5.066666666666666,19.0,BatchInference,5.0
38442,RegionE,RegionE,1541,1542.0,1544.15,2.15,116.0,AITraining,5.0
38443,RegionC,RegionC,2034,2034.0,2034.8833333333334,0.8833333333333333,2.0,RealTimeInference,5.0
38444,RegionF,RegionF,2012,2012.0,2013.95,1.95,17.0,BatchInference,5.0
38445,RegionA,RegionA,969,969.0,974.8333333333334,5.833333333333333,3.0,RealTimeInference,5.0
38446,RegionD,RegionD,66,66.0,66.31666666666666,0.31666666666666665,73.0,AITraining,5.0
38447,RegionB,RegionB,1695,1695.0,1697.9833333333333,2.9833333333333334,4.0,RealTimeInference,5.0
38448,RegionC,RegionC,996,996.0,998.7166666666667,2.716666666666667,5.0,BatchInference,5.0
38449,RegionE,RegionF,1750,1750.0,1753.5,3.5,75.0,AITraining,18.0
38450,RegionF,RegionF,220,222.0,222.58333333333334,0.5833333333333334,60.0,AITraining,5.0
38451,RegionF,RegionF,1580,1580.0,1584.85,4.85,4.0,RealTimeInference,5.0
38452,RegionC,RegionC,2094,2094.0,2095.5666666666666,1.5666666666666667,107.0,AITraining,5.0
38453,RegionB,RegionB,477,477.0,477.85,0.85,22.0,BatchInference,5.0
38454,RegionD,RegionD,1869,1869.0,1871.8,2.8,115.0,AITraining,5.0
38455,RegionD,RegionD,2058,2058.0,2063.6666666666665,5.666666666666667,6.0,BatchInference,5.0
38456,RegionD,RegionD,81,81.0,84.71666666666667,3.716666666666667,20.0,BatchInference,5.0
38457,RegionF,RegionF,927,927.0,931.15,4.15,14.0,BatchInference,5.0
38458,RegionA,RegionA,2176,2176.0,2177.266666666667,1.2666666666666666,2.0,RealTimeInference,5.0
38459,RegionD,RegionD,2259,2261.0,2267.3166666666666,6.316666666666666,117.0,AITraining,5.0
38460,RegionB,RegionB,1359,1359.0,1362.4333333333334,3.433333333333333,21.0,BatchInference,5.0
38461,RegionE,RegionE,1334,1334.0,1337.25,3.25,59.0,AITraining,5.0
38462,RegionC,RegionC,763,763.0,763.45,0.45,1.0,RealTimeInference,5.0
38463,RegionF,RegionF,2106,2106.0,2108.116666666667,2.1166666666666667,20.0,AITraining,5.0
38464,RegionF,RegionF,1921,1925.0,1929.9666666666667,4.966666666666667,111.0,AITraining,5.0
38465,RegionA,RegionA,504,504.0,506.73333333333335,2.7333333333333334,13.0,BatchInference,5.0
38466,RegionB,RegionB,642,642.0,643.4666666666667,1.4666666666666666,22.0,BatchInference,5.0
38467,RegionC,RegionC,1116,1116.0,1122.5166666666667,6.516666666666667,14.0,BatchInference,5.0
38468,RegionD,RegionD,237,529.0,534.6,5.6,6.0,BatchInference,5.0
38469,RegionC,RegionC,1007,1007.0,1011.7833333333333,4.783333333333333,4.0,RealTimeInference,5.0
38470,RegionE,RegionE,368,368.0,374.5,6.5,6.0,BatchInference,5.0
38471,RegionA,RegionA,1530,1530.0,1530.6666666666667,0.6666666666666666,6.0,RealTimeInference,5.0
38472,RegionD,RegionD,2281,2285.0,2286.75,1.75,84.0,AITraining,5.0
38473,RegionA,RegionA,2163,2163.0,2167.5833333333335,4.583333333333333,3.0,RealTimeInference,5.0
38474,RegionC,RegionC,114,114.0,117.3,3.3,8.0,BatchInference,5.0
38475,RegionB,RegionB,1527,1527.0,1529.6333333333334,2.6333333333333333,2.0,RealTimeInference,5.0
38476,RegionC,RegionC,1952,1952.0,1953.1666666666667,1.1666666666666667,7.0,RealTimeInference,5.0
38477,RegionE,RegionE,1102,1102.0,1108.15,6.15,4.0,RealTimeInference,5.0
38478,RegionB,RegionB,2317,2317.0,2321.766666666667,4.766666666666667,70.0,AITraining,5.0
38479,RegionB,RegionB,1056,1056.0,1057.7666666666667,1.7666666666666666,18.0,BatchInference,5.0
38480,RegionB,RegionB,61,61.0,66.4,5.4,18.0,BatchInference,5.0
38481,RegionB,RegionB,1952,1952.0,1952.6333333333334,0.6333333333333333,3.0,RealTimeInference,5.0
38482,RegionC,RegionC,1749,1749.0,1753.0333333333333,4.033333333333333,3.0,RealTimeInference,5.0
38483,RegionE,RegionF,1056,1060.0,1063.65,3.65,22.0,BatchInference,18.0
38484,RegionA,RegionA,1936,1936.0,1938.05,2.05,1.0,RealTimeInference,5.0
38485,RegionD,RegionD,294,294.0,297.1666666666667,3.1666666666666665,71.0,AITraining,5.0
38486,RegionD,RegionD,711,711.0,716.5833333333334,5.583333333333333,18.0,AITraining,5.0
38487,RegionD,RegionD,1312,1312.0,1313.0833333333333,1.0833333333333333,26.0,AITraining,5.0
38488,RegionB,RegionB,1179,1179.0,1181.2,2.2,1.0,RealTimeInference,5.0
38489,RegionE,RegionE,435,438.0,440.75,2.75,22.0,BatchInference,5.0
38490,RegionD,RegionD,1330,1330.0,1334.7333333333333,4.733333333333333,6.0,RealTimeInference,5.0
38491,RegionA,RegionA,1369,1369.0,1372.8166666666666,3.816666666666667,4.0,BatchInference,5.0
38492,RegionA,RegionA,1065,1065.0,1070.2,5.2,4.0,RealTimeInference,5.0
38493,RegionD,RegionD,123,126.0,132.63333333333333,6.633333333333334,46.0,AITraining,5.0
38494,RegionB,RegionB,1799,1799.0,1804.2166666666667,5.216666666666667,4.0,RealTimeInference,5.0
38495,RegionE,RegionE,755,755.0,757.0166666666667,2.0166666666666666,47.0,AITraining,5.0
38496,RegionC,RegionC,465,465.0,466.8333333333333,1.8333333333333333,7.0,RealTimeInference,5.0
38497,RegionF,RegionF,2262,2262.0,2262.9333333333334,0.9333333333333333,5.0,BatchInference,5.0
38498,RegionA,RegionA,469,469.0,469.93333333333334,0.9333333333333333,1.0,RealTimeInference,5.0
38499,RegionA,RegionA,123,123.0,129.56666666666666,6.566666666666666,2.0,RealTimeInference,5.0
38500,RegionD,RegionD,935,935.0,935.7,0.7,70.0,AITraining,5.0
38501,RegionE,RegionE,1436,1439.0,1444.4833333333333,5.483333333333333,85.0,AITraining,5.0
38502,RegionC,RegionC,455,455.0,456.95,1.95,5.0,RealTimeInference,5.0
38503,RegionD,RegionD,1776,1776.0,1781.7166666666667,5.716666666666667,4.0,RealTimeInference,5.0
38504,RegionB,RegionB,1324,1324.0,1324.8666666666666,0.8666666666666667,60.0,AITraining,5.0
38505,RegionD,RegionD,505,505.0,508.65,3.65,35.0,AITraining,5.0
38506,RegionB,RegionB,521,521.0,526.4166666666666,5.416666666666667,21.0,BatchInference,5.0
38507,RegionB,RegionB,840,840.0,846.65,6.65,1.0,RealTimeInference,5.0
38508,RegionD,RegionD,1341,1341.0,1344.9,3.9,11.0,BatchInference,5.0
38509,RegionC,RegionC,2254,2254.0,2256.9333333333334,2.933333333333333,7.0,RealTimeInference,5.0
38510,RegionF,RegionF,1731,1733.0,1739.05,6.05,103.0,AITraining,5.0
38511,RegionA,RegionA,1967,1967.0,1971.7666666666667,4.766666666666667,5.0,RealTimeInference,5.0
38512,RegionA,RegionA,888,888.0,891.0166666666667,3.0166666666666666,1.0,RealTimeInference,5.0
38513,RegionC,RegionC,1570,1570.0,1573.3166666666666,3.316666666666667,6.0,BatchInference,5.0
38514,RegionD,RegionD,1915,1915.0,1917.9666666666667,2.966666666666667,20.0,BatchInference,5.0
38515,RegionC,RegionC,2296,2296.0,2297.0333333333333,1.0333333333333334,2.0,RealTimeInference,5.0
38516,RegionC,RegionC,1573,1573.0,1576.5833333333333,3.5833333333333335,2.0,RealTimeInference,5.0
38517,RegionA,RegionA,1753,1753.0,1757.4333333333334,4.433333333333334,1.0,RealTimeInference,5.0
38518,RegionA,RegionA,1406,1406.0,1408.5333333333333,2.533333333333333,1.0,RealTimeInference,5.0
38519,RegionD,RegionD,245,245.0,248.23333333333332,3.2333333333333334,17.0,AITraining,5.0
38520,RegionD,RegionD,1719,1719.0,1722.3166666666666,3.316666666666667,57.0,AITraining,5.0
38521,RegionD,RegionD,114,114.0,119.1,5.1,5.0,BatchInference,5.0
38522,RegionE,RegionE,391,391.0,396.81666666666666,5.816666666666666,17.0,BatchInference,5.0
38523,RegionE,RegionE,2213,2213.0,2218.5,5.5,4.0,RealTimeInference,5.0
38524,RegionA,RegionA,729,729.0,735.2333333333333,6.233333333333333,7.0,RealTimeInference,5.0
38525,RegionD,RegionD,1128,1132.0,1137.5,5.5,53.0,AITraining,5.0
38526,RegionB,RegionB,398,398.0,401.71666666666664,3.716666666666667,1.0,RealTimeInference,5.0
38527,RegionE,RegionE,1203,1205.0,1211.4833333333333,6.483333333333333,104.0,AITraining,5.0
38528,RegionE,RegionF,1148,1148.0,1151.6166666666666,3.6166666666666667,93.0,AITraining,18.0
38529,RegionC,RegionC,1860,1860.0,1863.3833333333334,3.3833333333333333,3.0,RealTimeInference,5.0
38530,RegionA,RegionA,83,83.0,86.53333333333333,3.533333333333333,47.0,AITraining,5.0
38531,RegionA,RegionA,827,827.0,830.4333333333333,3.433333333333333,11.0,BatchInference,5.0
38532,RegionD,RegionD,2314,2314.0,2319.2,5.2,113.0,AITraining,5.0
38533,RegionB,RegionB,1315,1315.0,1317.85,2.85,6.0,RealTimeInference,5.0
38534,RegionB,RegionB,414,414.0,417.01666666666665,3.0166666666666666,4.0,RealTimeInference,5.0
38535,RegionE,RegionE,778,778.0,783.2,5.2,4.0,BatchInference,5.0
38536,RegionF,RegionF,599,601.0,603.9833333333333,2.9833333333333334,87.0,AITraining,5.0
38537,RegionA,RegionA,1774,1774.0,1777.1166666666666,3.1166666666666667,16.0,BatchInference,5.0
38538,RegionA,RegionA,1437,1437.0,1440.1666666666667,3.1666666666666665,4.0,RealTimeInference,5.0
38539,RegionD,RegionD,1467,1470.0,1473.2333333333333,3.2333333333333334,71.0,AITraining,5.0
38540,RegionB,RegionB,635,635.0,640.5,5.5,4.0,RealTimeInference,5.0
38541,RegionD,RegionD,328,328.0,333.03333333333336,5.033333333333333,8.0,BatchInference,5.0
38542,RegionC,RegionC,1016,1016.0,1021.25,5.25,7.0,RealTimeInference,5.0
38543,RegionA,RegionA,323,323.0,323.96666666666664,0.9666666666666667,11.0,BatchInference,5.0
38544,RegionA,RegionA,2261,2261.0,2262.7166666666667,1.7166666666666666,11.0,BatchInference,5.0
38545,RegionA,RegionA,566,566.0,572.3166666666667,6.316666666666666,1.0,RealTimeInference,5.0
38546,RegionC,RegionC,2249,2249.0,2253.766666666667,4.766666666666667,15.0,BatchInference,5.0
38547,RegionE,RegionE,545,546.0,546.7,0.7,88.0,AITraining,5.0
38548,RegionE,RegionE,1515,1518.0,1522.3833333333334,4.383333333333334,4.0,BatchInference,5.0
38549,RegionF,RegionF,897,897.0,899.5166666666667,2.5166666666666666,18.0,AITraining,5.0
38550,RegionA,RegionA,714,714.0,714.7,0.7,20.0,BatchInference,5.0
38551,RegionB,RegionB,982,982.0,984.7,2.7,7.0,BatchInference,5.0
38552,RegionD,RegionD,838,838.0,840.5,2.5,62.0,AITraining,5.0
38553,RegionE,RegionE,1679,1681.0,1684.9833333333333,3.9833333333333334,120.0,AITraining,5.0
38554,RegionE,RegionE,2237,2240.0,2242.9166666666665,2.9166666666666665,88.0,AITraining,5.0
